41328723,CONTRA,,
41329385,CONTRA,,
41329386,CONTRA,,
41330048,CONTRA,,
41330210,CONTRA,,
41330452,CONTRA,,
41330684,CONTRA,,
41330685,CONTRA,,
41330686,CONTRA,,
41330845,CONTRA,,
41331104,CONTRA,,
41331105,CONTRA,,
43727485,CONTRA,,
43727486,CONTRA,,
43727487,CONTRA,,
43727488,CONTRA,,
43727490,CONTRA,,
43727491,CONTRA,,
43727495,CONTRA,,
43727501,CONTRA,,
43727502,CONTRA,,
43727504,CONTRA,,
43727507,CONTRA,,
43727508,CONTRA,,
43727509,CONTRA,,
43727510,CONTRA,,
43727511,CONTRA,,
43727512,CONTRA,,
43727513,CONTRA,,
43727515,CONTRA,,
43727516,CONTRA,,
43727517,CONTRA,,
43727518,CONTRA,,
43727519,CONTRA,,
43727520,CONTRA,,
43727521,CONTRA,,
43727522,CONTRA,,
43727523,CONTRA,,
43727524,CONTRA,,
43727525,CONTRA,,
43727526,CONTRA,,
43727528,CONTRA,,
43727529,CONTRA,,
43727530,CONTRA,,
43727531,CONTRA,,
43727532,CONTRA,,
43727533,CONTRA,,
43727534,CONTRA,,
43727622,CONTRA,,
43727623,CONTRA,,
43727863,CONTRA,,
43727864,CONTRA,,
43727865,CONTRA,,
43728280,CONTRA,,
43728281,CONTRA,,
43728283,CONTRA,,
43730240,CONTRA,,
43730241,CONTRA,,
43730242,CONTRA,,
43730243,CONTRA,,
43730244,CONTRA,,
43730245,CONTRA,,
43730700,CONTRA,,
43736811,CONTRA,,
43744404,CONTRA,,
43744405,CONTRA,,
43744406,CONTRA,,
43744407,CONTRA,,
43744408,CONTRA,,
43744409,CONTRA,,
43744410,CONTRA,,
43745439,CONTRA,,
43745440,CONTRA,,
43745441,CONTRA,,
43745443,CONTRA,,
43745445,CONTRA,,
43745448,CONTRA,,
43745449,CONTRA,,
43745450,CONTRA,,
43745451,CONTRA,,
43745452,CONTRA,,
43745453,CONTRA,,
43745454,CONTRA,,
43745456,CONTRA,,
43745458,CONTRA,,
43745459,CONTRA,,
43745460,CONTRA,,
43745461,CONTRA,,
43745462,CONTRA,,
35783111,MTX,,
35783175,MTX,,
35783176,MTX,,
35783177,MTX,,
35783314,MTX,,
35783603,MTX,,
35783721,MTX,,
35783722,MTX,,
35783726,MTX,,
35783727,MTX,,
35783742,MTX,,
35783743,MTX,,
35783750,MTX,,
35783764,MTX,,
35783771,MTX,,
43190422,MTX,,
43196415,MTX,,
43196416,MTX,,
43196561,MTX,,
43196562,MTX,,
43196563,MTX,,
43196564,MTX,,
43197335,MTX,,
43197691,MTX,,
43197988,MTX,,
43201474,MTX,,
43201475,MTX,,
43201476,MTX,,
43201477,MTX,,
43201478,MTX,,
43201479,MTX,,
43201480,MTX,,
43207334,MTX,,
43207473,MTX,,
43207474,MTX,,
43208551,MTX,,
43208792,MTX,,
43208863,MTX,,
43212269,MTX,,
43212270,MTX,,
43212271,MTX,,
43212272,MTX,,
43212273,MTX,,
43212274,MTX,,
43212275,MTX,,
43212276,MTX,,
43212277,MTX,,
43218334,MTX,,
43218477,MTX,,
43218478,MTX,,
43218479,MTX,,
43218480,MTX,,
43218953,MTX,,
43218954,MTX,,
43219238,MTX,,
43219782,MTX,,
43219845,MTX,,
43219846,MTX,,
43219851,MTX,,
43219860,MTX,,
43256468,MTX,,
43256469,MTX,,
43256470,MTX,,
43256471,MTX,,
43256472,MTX,,
43256473,MTX,,
43256474,MTX,,
43259125,MTX,,
43259126,MTX,,
43259276,MTX,,
43259348,MTX,,
43259356,MTX,,
43259357,MTX,,
43259376,MTX,,
43259377,MTX,,
43261780,MTX,,
43261781,MTX,,
43261782,MTX,,
43261783,MTX,,
43261784,MTX,,
43264222,MTX,,
43264411,MTX,,
43264412,MTX,,
43264757,MTX,,
43264774,MTX,,
43264775,MTX,,
43264779,MTX,,
43264780,MTX,,
43264781,MTX,,
43264782,MTX,,
43264805,MTX,,
43264806,MTX,,
43265256,MTX,,
41147634,MTX,,
41147635,MTX,,
41155895,MTX,,
41155896,MTX,,
41155897,MTX,,
41155898,MTX,,
41155899,MTX,,
43521205,OVULDR,,
43521206,OVULDR,,
43521207,OVULDR,,
43521208,OVULDR,,
43521209,OVULDR,,
43521210,OVULDR,,
43521211,OVULDR,,
43521212,OVULDR,,
43521213,OVULDR,,
43521214,OVULDR,,
43521215,OVULDR,,
43521216,OVULDR,,
43521217,OVULDR,,
43521218,OVULDR,,
43521219,OVULDR,,
4060265,ULS,,
4120986,PCOMP,,
4049041,POST,,
43530880,PCOMP,,
4060105,AGP,,
4075168,DELIV,,
4059989,AGP,,
4061530,AMNIO,,
4064854,PCOMP,,
4195345,AFP,,
4066258,POST,,
4059984,PCONF,,
4071603,SB,,
2110312,AGP,,
2110313,AGP,,
136530,PREM,,
2721241,OVUL,,
2721244,OVUL,,
2721245,OVUL,,
2721246,OVUL,,
2721247,OVUL,,
2721248,OVUL,,
2721254,OVUL,,
2721255,OVUL,,
2788842,OVUL,,
3004501,DIAB,,
443800,AMEN,,
2212173,UP,,
2212631,HCG,,
4076939,AGP,,
4014295,LB,,
437041,PCOMP,,
2212094,OTEST,,
2211749,ULS,,
433260,DELIV,,
4299535,PCONF,,
2211757,ULS,,
2101813,LDEL,,
441641,DELIV,,
2212198,AFP,,
2110307,POST,,
2212632,HCG,,
2211747,ULS,,
2211751,ULS,,
4133029,PCONF,,
78494,DELIV,,
4075188,DELIV,,
4014456,LB,,
4029786,LB,,
4032767,DELIV,,
4211824,DELIV,,
4227423,ECT,,
4242724,SB,,
4075165,DELIV,,
4278225,DELIV,,
4306288,SB,,
42535052,DELIV,,
4217642,DELIV,,
42538805,SB,,
44513747,DELIV,,
44783183,ECT,,
4336090,LB,,
42537768,ECT,,
42872805,DELIV,,
45757166,LB,,
4015163,SB,,
3662128,DELIV,,
4097427,LB,,
44181244,CONTRA,,
44181245,CONTRA,,
44181254,CONTRA,,
44181329,CONTRA,,
44182379,CONTRA,,
44182380,CONTRA,,
44182381,CONTRA,,
44182629,CONTRA,,
41356225,CONTRA,,
41356226,CONTRA,,
41356433,CONTRA,,
41356757,CONTRA,,
41357125,CONTRA,,
41357126,CONTRA,,
41357679,CONTRA,,
41357680,CONTRA,,
41357886,CONTRA,,
41358775,CONTRA,,
41360047,CONTRA,,
41382522,CONTRA,,
41382523,CONTRA,,
41382541,CONTRA,,
41382542,CONTRA,,
41382576,CONTRA,,
41382584,CONTRA,,
41382585,CONTRA,,
41382603,CONTRA,,
41382651,CONTRA,,
41382652,CONTRA,,
41382679,CONTRA,,
43745767,CONTRA,,
43745768,CONTRA,,
43745770,CONTRA,,
43745772,CONTRA,,
43745773,CONTRA,,
43746236,CONTRA,,
43746237,CONTRA,,
43746238,CONTRA,,
43748162,CONTRA,,
43748164,CONTRA,,
43748165,CONTRA,,
43748166,CONTRA,,
43748167,CONTRA,,
43748168,CONTRA,,
43748590,CONTRA,,
43748591,CONTRA,,
43748592,CONTRA,,
43748593,CONTRA,,
43748595,CONTRA,,
43751291,CONTRA,,
43751307,CONTRA,,
43754737,CONTRA,,
43762270,CONTRA,,
43762271,CONTRA,,
43763363,CONTRA,,
43763364,CONTRA,,
43763365,CONTRA,,
43763366,CONTRA,,
43763367,CONTRA,,
43763368,CONTRA,,
43763370,CONTRA,,
43763371,CONTRA,,
43763372,CONTRA,,
43763373,CONTRA,,
43763374,CONTRA,,
43763375,CONTRA,,
43763376,CONTRA,,
43763378,CONTRA,,
43763379,CONTRA,,
43763380,CONTRA,,
43763381,CONTRA,,
43763382,CONTRA,,
43763384,CONTRA,,
43763385,CONTRA,,
43763387,CONTRA,,
43763389,CONTRA,,
43763391,CONTRA,,
43763394,CONTRA,,
43763395,CONTRA,,
43763396,CONTRA,,
43763397,CONTRA,,
43763398,CONTRA,,
43763399,CONTRA,,
43763400,CONTRA,,
43763401,CONTRA,,
43763402,CONTRA,,
43763404,CONTRA,,
43763405,CONTRA,,
43763406,CONTRA,,
43763407,CONTRA,,
43763408,CONTRA,,
43763409,CONTRA,,
43763410,CONTRA,,
43763411,CONTRA,,
43763413,CONTRA,,
43763414,CONTRA,,
43763415,CONTRA,,
43763416,CONTRA,,
43763609,CONTRA,,
43763610,CONTRA,,
43763716,CONTRA,,
43763717,CONTRA,,
43763718,CONTRA,,
43763719,CONTRA,,
43764143,CONTRA,,
43764144,CONTRA,,
43764673,CONTRA,,
43766136,CONTRA,,
43799712,CONTRA,,
43799713,CONTRA,,
43799714,CONTRA,,
43799715,CONTRA,,
43802148,CONTRA,,
43802149,CONTRA,,
43802151,CONTRA,,
43802152,CONTRA,,
43802153,CONTRA,,
43802154,CONTRA,,
43802155,CONTRA,,
43802595,CONTRA,,
43805219,CONTRA,,
43808715,CONTRA,,
43816340,CONTRA,,
43816342,CONTRA,,
43816343,CONTRA,,
43816344,CONTRA,,
43816345,CONTRA,,
43816346,CONTRA,,
43817441,CONTRA,,
43817442,CONTRA,,
35604179,MTX,,
35604180,MTX,,
35604181,MTX,,
35604182,MTX,,
35746079,MTX,,
35754453,MTX,,
35758559,MTX,,
35762105,MTX,,
35762765,MTX,,
35762766,MTX,,
35762767,MTX,,
35770500,MTX,,
35771187,MTX,,
35771188,MTX,,
35775367,MTX,,
35775993,MTX,,
35776095,MTX,,
35776659,MTX,,
35776822,MTX,,
35776823,MTX,,
35776925,MTX,,
35777091,MTX,,
35777206,MTX,,
35777207,MTX,,
35777506,MTX,,
35777507,MTX,,
35777681,MTX,,
35777970,MTX,,
35777971,MTX,,
35777972,MTX,,
35778081,MTX,,
35778212,MTX,,
35778229,MTX,,
35778230,MTX,,
35778453,MTX,,
35778454,MTX,,
35778455,MTX,,
35778601,MTX,,
35778602,MTX,,
35778725,MTX,,
35778726,MTX,,
35778727,MTX,,
35778855,MTX,,
35778932,MTX,,
35778987,MTX,,
35778988,MTX,,
35778989,MTX,,
35779108,MTX,,
35779109,MTX,,
35779110,MTX,,
35779111,MTX,,
35779189,MTX,,
35779249,MTX,,
35779250,MTX,,
35779251,MTX,,
35779252,MTX,,
35779253,MTX,,
35779254,MTX,,
35779603,MTX,,
35779604,MTX,,
35781435,MTX,,
35781436,MTX,,
35781444,MTX,,
35781445,MTX,,
35781452,MTX,,
35781455,MTX,,
35781456,MTX,,
35781459,MTX,,
35781581,MTX,,
35781730,MTX,,
35782030,MTX,,
35782177,MTX,,
35782332,MTX,,
35782474,MTX,,
35782640,MTX,,
35782641,MTX,,
35782814,MTX,,
35782871,MTX,,
43766603,CONTRA,,
43766605,CONTRA,,
43772745,CONTRA,,
43772746,CONTRA,,
43780363,CONTRA,,
43780364,CONTRA,,
43780365,CONTRA,,
43781455,CONTRA,,
43781456,CONTRA,,
43781458,CONTRA,,
43781459,CONTRA,,
43781460,CONTRA,,
43781461,CONTRA,,
43781464,CONTRA,,
43781465,CONTRA,,
43781467,CONTRA,,
43781471,CONTRA,,
43781472,CONTRA,,
43781473,CONTRA,,
43781475,CONTRA,,
21167241,MTX,,
21167262,MTX,,
21167268,MTX,,
21167272,MTX,,
21167647,MTX,,
21167648,MTX,,
21167897,MTX,,
21167910,MTX,,
21167911,MTX,,
21167912,MTX,,
21172269,MTX,,
21172270,MTX,,
21172271,MTX,,
21172272,MTX,,
21172273,MTX,,
21172275,MTX,,
21172276,MTX,,
21172277,MTX,,
21172279,MTX,,
21175624,MTX,,
21175627,MTX,,
21175629,MTX,,
21176746,MTX,,
21176936,MTX,,
21177090,MTX,,
21177627,MTX,,
21177630,MTX,,
35100617,MTX,,
35100884,MTX,,
35101471,MTX,,
35101473,MTX,,
35101482,MTX,,
35101984,MTX,,
35101986,MTX,,
35102011,MTX,,
35102012,MTX,,
35102014,MTX,,
35102016,MTX,,
35102023,MTX,,
35102032,MTX,,
35131868,MTX,,
35133419,MTX,,
35134979,MTX,,
35135207,MTX,,
35136275,MTX,,
35137768,MTX,,
35138619,MTX,,
35140047,MTX,,
35146832,MTX,,
35148011,MTX,,
35148528,MTX,,
35149357,MTX,,
35152751,MTX,,
35155773,MTX,,
35155961,MTX,,
35157577,MTX,,
35158283,MTX,,
35159884,MTX,,
35410075,MTX,,
35410858,MTX,,
35411350,MTX,,
35411982,MTX,,
35413075,MTX,,
35413083,MTX,,
35413099,MTX,,
35414503,MTX,,
35414504,MTX,,
35414508,MTX,,
35414522,MTX,,
35414548,MTX,,
35414552,MTX,,
35414556,MTX,,
35414583,MTX,,
35414627,MTX,,
35414686,MTX,,
35414690,MTX,,
35414693,MTX,,
35414694,MTX,,
43145188,CONTRA,,
43145189,CONTRA,,
40224817,CONTRA,,
40224818,CONTRA,,
40224819,CONTRA,,
40224820,CONTRA,,
40224821,CONTRA,,
40224822,CONTRA,,
40224823,CONTRA,,
40224824,CONTRA,,
40224825,CONTRA,,
40224826,CONTRA,,
40224827,CONTRA,,
40224828,CONTRA,,
40224829,CONTRA,,
41042736,CONTRA,,
41042737,CONTRA,,
41042738,CONTRA,,
41042739,CONTRA,,
41042740,CONTRA,,
41042741,CONTRA,,
41042742,CONTRA,,
41042743,CONTRA,,
41042744,CONTRA,,
41042745,CONTRA,,
41042746,CONTRA,,
41042747,CONTRA,,
41042748,CONTRA,,
41042749,CONTRA,,
41042750,CONTRA,,
41042751,CONTRA,,
41042752,CONTRA,,
41042753,CONTRA,,
41042754,CONTRA,,
41042755,CONTRA,,
41042756,CONTRA,,
41042757,CONTRA,,
41042801,CONTRA,,
41042802,CONTRA,,
41042803,CONTRA,,
41042804,CONTRA,,
41042805,CONTRA,,
41042806,CONTRA,,
41043134,CONTRA,,
41043135,CONTRA,,
41043136,CONTRA,,
41043137,CONTRA,,
41043138,CONTRA,,
41043139,CONTRA,,
41043140,CONTRA,,
41043141,CONTRA,,
41043142,CONTRA,,
41043143,CONTRA,,
41044845,CONTRA,,
41044981,CONTRA,,
41046615,CONTRA,,
41046808,CONTRA,,
41046810,CONTRA,,
41046839,CONTRA,,
41047408,CONTRA,,
41047409,CONTRA,,
41047410,CONTRA,,
41047423,CONTRA,,
41047504,CONTRA,,
41047510,CONTRA,,
41047511,CONTRA,,
41047657,CONTRA,,
41047658,CONTRA,,
41047659,CONTRA,,
41047660,CONTRA,,
41047878,CONTRA,,
41048670,CONTRA,,
41048671,CONTRA,,
41048918,CONTRA,,
41050096,CONTRA,,
41050097,CONTRA,,
41050098,CONTRA,,
41050162,CONTRA,,
41050594,CONTRA,,
41050595,CONTRA,,
41050596,CONTRA,,
41050597,CONTRA,,
41050598,CONTRA,,
41050599,CONTRA,,
41050600,CONTRA,,
41050601,CONTRA,,
41050603,CONTRA,,
41050677,CONTRA,,
41050678,CONTRA,,
41050679,CONTRA,,
41050747,CONTRA,,
41050802,CONTRA,,
4318553,POST,,
192694,LDEL,,
138811,POST,,
3025866,DIAB,,
195025,DELIV,,
4328870,POST,,
438481,DELIV,,
435879,DELIV,,
444245,PCOMP,,
73538,DELIV,,
21177859,CONTRA,,
21177861,CONTRA,,
21177865,CONTRA,,
21177879,CONTRA,,
21177885,CONTRA,,
21177887,CONTRA,,
21177889,CONTRA,,
21177890,CONTRA,,
21177891,CONTRA,,
21177893,CONTRA,,
21177898,CONTRA,,
21177913,CONTRA,,
21177920,CONTRA,,
21177922,CONTRA,,
21177924,CONTRA,,
21177930,CONTRA,,
21177931,CONTRA,,
21177932,CONTRA,,
21177937,CONTRA,,
21177939,CONTRA,,
21177940,CONTRA,,
21177941,CONTRA,,
40162216,CONTRA,,
40162217,CONTRA,,
40163796,CONTRA,,
40163809,CONTRA,,
40163810,CONTRA,,
40164959,CONTRA,,
40164960,CONTRA,,
40164961,CONTRA,,
40164962,CONTRA,,
40164963,CONTRA,,
40164964,CONTRA,,
40164965,CONTRA,,
40164966,CONTRA,,
40164967,CONTRA,,
40164968,CONTRA,,
40164969,CONTRA,,
40164970,CONTRA,,
40164971,CONTRA,,
40164972,CONTRA,,
40164973,CONTRA,,
40164974,CONTRA,,
40164975,CONTRA,,
40164976,CONTRA,,
40165031,CONTRA,,
40165032,CONTRA,,
40165033,CONTRA,,
40168757,CONTRA,,
40168758,CONTRA,,
40168780,CONTRA,,
40168781,CONTRA,,
40172848,CONTRA,,
40175962,CONTRA,,
40220771,CONTRA,,
40220772,CONTRA,,
40220773,CONTRA,,
40220774,CONTRA,,
40221097,CONTRA,,
40221098,CONTRA,,
40221101,CONTRA,,
40221102,CONTRA,,
40221144,CONTRA,,
40221145,CONTRA,,
40221146,CONTRA,,
40221409,CONTRA,,
40223052,CONTRA,,
40224108,CONTRA,,
40224109,CONTRA,,
40224132,CONTRA,,
40224133,CONTRA,,
40224654,CONTRA,,
40224655,CONTRA,,
40224656,CONTRA,,
40224657,CONTRA,,
40224753,CONTRA,,
40224754,CONTRA,,
40224755,CONTRA,,
40224756,CONTRA,,
40224787,CONTRA,,
40224788,CONTRA,,
40224789,CONTRA,,
40224790,CONTRA,,
40224791,CONTRA,,
40224792,CONTRA,,
40224793,CONTRA,,
40224794,CONTRA,,
40224795,CONTRA,,
40224796,CONTRA,,
40224797,CONTRA,,
40224798,CONTRA,,
40224799,CONTRA,,
40224800,CONTRA,,
40224801,CONTRA,,
40224802,CONTRA,,
40224803,CONTRA,,
40224804,CONTRA,,
40224805,CONTRA,,
40224806,CONTRA,,
36892735,OVULDR,,
4016052,POST,,
2514574,AGP,,
21050651,CONTRA,,
21050652,CONTRA,,
21050653,CONTRA,,
21050654,CONTRA,,
21050655,CONTRA,,
21050657,CONTRA,,
21050658,CONTRA,,
21050663,CONTRA,,
21050664,CONTRA,,
21050665,CONTRA,,
21050666,CONTRA,,
21050667,CONTRA,,
21050668,CONTRA,,
21050669,CONTRA,,
21050670,CONTRA,,
21050672,CONTRA,,
21050673,CONTRA,,
21050674,CONTRA,,
21050675,CONTRA,,
21050676,CONTRA,,
21050677,CONTRA,,
21050678,CONTRA,,
21050891,CONTRA,,
21050892,CONTRA,,
21052631,CONTRA,,
21052632,CONTRA,,
21055559,CONTRA,,
21055560,CONTRA,,
21055591,CONTRA,,
21057429,CONTRA,,
21057430,CONTRA,,
21057646,CONTRA,,
21058715,CONTRA,,
21058716,CONTRA,,
21058718,CONTRA,,
21058719,CONTRA,,
21060416,CONTRA,,
21060417,CONTRA,,
21060418,CONTRA,,
21060419,CONTRA,,
21060420,CONTRA,,
21060421,CONTRA,,
21060422,CONTRA,,
21060423,CONTRA,,
21060424,CONTRA,,
21060425,CONTRA,,
21060426,CONTRA,,
21060427,CONTRA,,
21060428,CONTRA,,
21060429,CONTRA,,
21060430,CONTRA,,
21060431,CONTRA,,
21060432,CONTRA,,
21060433,CONTRA,,
21060434,CONTRA,,
21060435,CONTRA,,
21060436,CONTRA,,
21060437,CONTRA,,
21060438,CONTRA,,
21060439,CONTRA,,
21060440,CONTRA,,
21060441,CONTRA,,
21060442,CONTRA,,
21060443,CONTRA,,
21060444,CONTRA,,
21060445,CONTRA,,
21060446,CONTRA,,
21060447,CONTRA,,
21060448,CONTRA,,
21060449,CONTRA,,
21060450,CONTRA,,
21060451,CONTRA,,
21060452,CONTRA,,
21060453,CONTRA,,
21060454,CONTRA,,
21060455,CONTRA,,
21060456,CONTRA,,
21060457,CONTRA,,
21060462,CONTRA,,
21060465,CONTRA,,
21060466,CONTRA,,
21060467,CONTRA,,
21060468,CONTRA,,
21060470,CONTRA,,
21060471,CONTRA,,
21060472,CONTRA,,
21060473,CONTRA,,
21060474,CONTRA,,
21060475,CONTRA,,
21060476,CONTRA,,
21060477,CONTRA,,
21060479,CONTRA,,
21060480,CONTRA,,
21060481,CONTRA,,
21060482,CONTRA,,
21060483,CONTRA,,
21060484,CONTRA,,
21060485,CONTRA,,
41230991,CONTRA,,
41230992,CONTRA,,
41230993,CONTRA,,
41230994,CONTRA,,
41230995,CONTRA,,
41230996,CONTRA,,
43211129,CONTRA,,
43211130,CONTRA,,
43211131,CONTRA,,
43211132,CONTRA,,
43211133,CONTRA,,
43211134,CONTRA,,
43211135,CONTRA,,
43211136,CONTRA,,
43211137,CONTRA,,
43211138,CONTRA,,
43211139,CONTRA,,
43211140,CONTRA,,
43211141,CONTRA,,
43211142,CONTRA,,
43211143,CONTRA,,
43211144,CONTRA,,
43211145,CONTRA,,
43211146,CONTRA,,
43211147,CONTRA,,
43211148,CONTRA,,
43211149,CONTRA,,
43211150,CONTRA,,
43211151,CONTRA,,
43211152,CONTRA,,
43211153,CONTRA,,
43211154,CONTRA,,
43211155,CONTRA,,
43211156,CONTRA,,
43211158,CONTRA,,
43211159,CONTRA,,
43211160,CONTRA,,
43211161,CONTRA,,
43211162,CONTRA,,
43211163,CONTRA,,
43211165,CONTRA,,
43211166,CONTRA,,
43211167,CONTRA,,
43211168,CONTRA,,
43211169,CONTRA,,
43211170,CONTRA,,
43211171,CONTRA,,
43211172,CONTRA,,
43211173,CONTRA,,
43211174,CONTRA,,
43211175,CONTRA,,
43211176,CONTRA,,
43211177,CONTRA,,
43211178,CONTRA,,
43211179,CONTRA,,
43211180,CONTRA,,
43211181,CONTRA,,
43211182,CONTRA,,
43211183,CONTRA,,
43211184,CONTRA,,
43211185,CONTRA,,
43211186,CONTRA,,
43211187,CONTRA,,
43211188,CONTRA,,
43211189,CONTRA,,
43211190,CONTRA,,
43211191,CONTRA,,
43211192,CONTRA,,
43211193,CONTRA,,
43211194,CONTRA,,
43211195,CONTRA,,
43211196,CONTRA,,
43211197,CONTRA,,
43211198,CONTRA,,
43211199,CONTRA,,
43211200,CONTRA,,
43211201,CONTRA,,
43211202,CONTRA,,
43211203,CONTRA,,
43211204,CONTRA,,
43211205,CONTRA,,
43211206,CONTRA,,
43211207,CONTRA,,
43211346,CONTRA,,
43211347,CONTRA,,
43211348,CONTRA,,
43211349,CONTRA,,
43211350,CONTRA,,
43211351,CONTRA,,
43211352,CONTRA,,
43212820,CONTRA,,
43212823,CONTRA,,
43212824,CONTRA,,
43212825,CONTRA,,
43212826,CONTRA,,
43212827,CONTRA,,
43212828,CONTRA,,
43212829,CONTRA,,
43212830,CONTRA,,
43212833,CONTRA,,
35414695,MTX,,
35414696,MTX,,
35414700,MTX,,
35414711,MTX,,
35414714,MTX,,
35414718,MTX,,
35414722,MTX,,
35414726,MTX,,
35604165,MTX,,
35604166,MTX,,
35604167,MTX,,
35604168,MTX,,
35604169,MTX,,
35604170,MTX,,
35604171,MTX,,
35604172,MTX,,
35604173,MTX,,
35604174,MTX,,
35604175,MTX,,
35604176,MTX,,
35604177,MTX,,
35604178,MTX,,
43038487,MTX,,
43038488,MTX,,
43038489,MTX,,
43039289,MTX,,
43039290,MTX,,
43039291,MTX,,
43039293,MTX,,
43039294,MTX,,
43039295,MTX,,
43039296,MTX,,
43039297,MTX,,
43041076,MTX,,
43041077,MTX,,
43041078,MTX,,
43041079,MTX,,
43041938,MTX,,
43042680,MTX,,
43042681,MTX,,
43042682,MTX,,
43042683,MTX,,
43042684,MTX,,
43135440,MTX,,
43135442,MTX,,
43135443,MTX,,
43135444,MTX,,
43141372,MTX,,
43141373,MTX,,
43141520,MTX,,
43141521,MTX,,
43141522,MTX,,
43141523,MTX,,
43141988,MTX,,
43142881,MTX,,
43146322,MTX,,
43146323,MTX,,
43146324,MTX,,
43152470,MTX,,
43152623,MTX,,
43153409,MTX,,
43153729,MTX,,
43153939,MTX,,
43153940,MTX,,
43157566,MTX,,
43157567,MTX,,
43157568,MTX,,
43157569,MTX,,
43157570,MTX,,
43157571,MTX,,
43157572,MTX,,
43157573,MTX,,
43163735,MTX,,
43163736,MTX,,
43163737,MTX,,
43164421,MTX,,
43164917,MTX,,
43164918,MTX,,
43164946,MTX,,
