source_code	source_concept_id	source_vocabulary_id	source_code_description	target_concept_id	target_vocabulary_id	valid_start_date	valid_end_date	invalid_reason
fr	0	JNJ_UNITS	French	0	None	1970-01-01	2099-12-31	
fraction	0	JNJ_UNITS	fraction	720868	UCUM	2023-01-20	2099-12-31	
{fraction}	0	JNJ_UNITS	{fraction}	720868	UCUM	2023-01-20	2099-12-31	
Fraction of total	0	JNJ_UNITS	Fraction of total	720868	UCUM	2023-01-20	2099-12-31	
Fraction of total activity	0	JNJ_UNITS	Fraction of total activity	720868	UCUM	2023-01-20	2099-12-31	
Fraction of total barometric pressure	0	JNJ_UNITS	Fraction of total barometric pressure	720868	UCUM	2023-01-20	2099-12-31	
Fraction of total Hb	0	JNJ_UNITS	Fraction of total Hb	720868	UCUM	2023-01-20	2099-12-31	
Fraction of total protein	0	JNJ_UNITS	Fraction of total protein	720868	UCUM	2023-01-20	2099-12-31	
free thyroxine index	0	JNJ_UNITS	free thyroxine index	720860	UCUM	2023-01-20	2099-12-31	
ft	0	JNJ_UNITS	ft	9306	UCUM	2023-01-20	2099-12-31	
ft3	0	JNJ_UNITS	ft3	9277	UCUM	2023-01-20	2099-12-31	
[ft_br]	0	JNJ_UNITS	[ft_br]	9305	UCUM	2023-01-20	2099-12-31	
[fth_br]	0	JNJ_UNITS	[fth_br]	9308	UCUM	2023-01-20	2099-12-31	
[fth_i]	0	JNJ_UNITS	[fth_i]	9309	UCUM	2023-01-20	2099-12-31	
[fth_us]	0	JNJ_UNITS	[fth_us]	9310	UCUM	2023-01-20	2099-12-31	
[ft_i]	0	JNJ_UNITS	[ft_i]	9306	UCUM	2023-01-20	2099-12-31	
{FTI%}	0	JNJ_UNITS	{FTI%}	720860	UCUM	2023-01-20	2099-12-31	
[ft_us]	0	JNJ_UNITS	Foot	0	None	1970-01-01	2023-01-20	D
[ft_us]	0	JNJ_UNITS	Foot	9307	UCUM	2023-01-20	2099-12-31	
furlong	0	JNJ_UNITS	furlong	9311	UCUM	2023-01-20	2099-12-31	
[fur_us]	0	JNJ_UNITS	[fur_us]	9311	UCUM	2023-01-20	2099-12-31	
fuzzy=<	0	JNJ_UNITS	fuzzy=<	0	None	1970-01-01	2099-12-31	
fuzzy=>	0	JNJ_UNITS	fuzzy=>	0	None	1970-01-01	2099-12-31	
%^fuzzy=greater than	0	JNJ_UNITS	%^fuzzy=greater than	8554	UCUM	1970-01-01	2099-12-31	
fuzzy=less than	0	JNJ_UNITS	fuzzy=less than	0	None	1970-01-01	2099-12-31	
fuzzy=up to	0	JNJ_UNITS	fuzzy=up to	0	None	1970-01-01	2099-12-31	
g	0	JNJ_UNITS	Gram	8504	UCUM	1970-01-01	2099-12-31	
/g	0	JNJ_UNITS	/g	9246	UCUM	2023-01-20	2099-12-31	
[g]	0	JNJ_UNITS	[g]	9313	UCUM	2023-01-20	2099-12-31	
g%	0	JNJ_UNITS	g%	9503	UCUM	2023-01-20	2099-12-31	
[G]	0	JNJ_UNITS	[G]	9312	UCUM	2023-01-20	2099-12-31	
g-1	0	JNJ_UNITS	g-1	44777519	UCUM	2023-01-20	2099-12-31	
g/[100]g	0	JNJ_UNITS	Gram per 100 Gram	9508	UCUM	1970-01-01	2099-12-31	
g/100.g	0	JNJ_UNITS	g/100.g	9508	UCUM	2023-01-20	2099-12-31	
g/12h	0	JNJ_UNITS	Grams per 12 hours	0	None	1970-01-01	2099-12-31	
g/(12.h)	0	JNJ_UNITS	g/(12.h)	44777593	UCUM	2023-01-20	2099-12-31	
g-1.s-1	0	JNJ_UNITS	g-1.s-1	44777538	UCUM	2023-01-20	2099-12-31	
g/210 L	0	JNJ_UNITS	Grams per 210 liters	0	None	1970-01-01	2099-12-31	
g/24h	0	JNJ_UNITS	Grams per 24 hours	0	None	1970-01-01	2023-01-20	D
g/24h	0	JNJ_UNITS	Grams per 24 hours	8807	UCUM	2023-01-20	2099-12-31	
g/(24.h)	0	JNJ_UNITS	g/(24.h)	8807	UCUM	2023-01-20	2099-12-31	
g/(48.h)	0	JNJ_UNITS	g/(48.h)	720847	UCUM	2023-01-20	2099-12-31	
g/(5.h)	0	JNJ_UNITS	Grams per 5 hours	0	None	1970-01-01	2023-01-20	D
g/(5.h)	0	JNJ_UNITS	Grams per 5 hours	8791	UCUM	2023-01-20	2099-12-31	
g/5hr	0	JNJ_UNITS	g/5hr	8791	UCUM	2023-01-20	2099-12-31	
g/(72.h)	0	JNJ_UNITS	g/(72.h)	720844	UCUM	2023-01-20	2099-12-31	
g/{actuat}	0	JNJ_UNITS	g/{actuat}	45891018	UCUM	2023-01-20	2099-12-31	
g/actuation	0	JNJ_UNITS	g/actuation	45891018	UCUM	2023-01-20	2099-12-31	
gal	0	JNJ_UNITS	gal	9515	UCUM	2023-01-20	2099-12-31	
[gal_br]	0	JNJ_UNITS	[gal_br]	9314	UCUM	2023-01-20	2099-12-31	
gallon (British)	0	JNJ_UNITS	gallon (British)	9314	UCUM	2023-01-20	2099-12-31	
gallon (US)	0	JNJ_UNITS	gallon (US)	9515	UCUM	2023-01-20	2099-12-31	
[gal_us]	0	JNJ_UNITS	Gallon	0	None	1970-01-01	2023-01-20	D
[gal_us]	0	JNJ_UNITS	Gallon	9515	UCUM	2023-01-20	2099-12-31	
[gal_wi]	0	JNJ_UNITS	[gal_wi]	9316	UCUM	2023-01-20	2099-12-31	
G (anti-prothrombin IgG concentration) unit	0	JNJ_UNITS	G (anti-prothrombin IgG concentration) unit	8574	UCUM	2023-01-20	2099-12-31	
g/[App]	0	JNJ_UNITS	g/[App]	45891001	UCUM	2023-01-20	2099-12-31	
g/application	0	JNJ_UNITS	g/application	45891001	UCUM	2023-01-20	2099-12-31	
Gauge	0	JNJ_UNITS	Gauge	0	None	1970-01-01	2099-12-31	
Gauge dup	0	JNJ_UNITS	Gauge dup	0	None	1970-01-01	2099-12-31	
Gb	0	JNJ_UNITS	Gb	9516	UCUM	2023-01-20	2099-12-31	
GBg	0	JNJ_UNITS	Gigabecquerel (GBg)	0	None	1970-01-01	2099-12-31	
GBP	0	JNJ_UNITS	Pounds Sterling	0	None	1970-01-01	2099-12-31	
GBP/annum	0	JNJ_UNITS	Pounds Sterling per Annum	0	None	1970-01-01	2099-12-31	
GBP/day	0	JNJ_UNITS	Pounds Sterling per Day	0	None	1970-01-01	2099-12-31	
GBP/h	0	JNJ_UNITS	Pounds Sterling per Hour	0	None	1970-01-01	2099-12-31	
GBP/mo	0	JNJ_UNITS	Pounds Sterling per Month	0	None	1970-01-01	2099-12-31	
GBP/wk	0	JNJ_UNITS	Pounds Sterling per Week	0	None	1970-01-01	2099-12-31	
GBq	0	JNJ_UNITS	GBq	45891031	UCUM	2023-01-20	2099-12-31	
GBq/ml	0	JNJ_UNITS	GBq/ml	45891028	UCUM	2023-01-20	2099-12-31	
GBq/mL	0	JNJ_UNITS	GBq/mL	45891028	UCUM	2023-01-20	2099-12-31	
g/cm2	0	JNJ_UNITS	g/cm2	32701	UCUM	2023-01-20	2099-12-31	
g/cm3	0	JNJ_UNITS	g/cm3	45956701	UCUM	2023-01-20	2099-12-31	
/g{creat}	0	JNJ_UNITS	/g{creat}	9247	UCUM	2023-01-20	2099-12-31	
g{creat}	0	JNJ_UNITS	g{creat}	44777596	UCUM	2023-01-20	2099-12-31	
g/d	0	JNJ_UNITS	g/d	8807	UCUM	2023-01-20	2099-12-31	
g/day	0	JNJ_UNITS	g/day	8807	UCUM	2023-01-20	2099-12-31	
g/day REMOVE	0	JNJ_UNITS	Grams per Day REMOVE	0	None	1970-01-01	2099-12-31	
g/dL	0	JNJ_UNITS	Grams per Deciliter	0	None	1970-01-01	2023-01-20	D
g/dL	0	JNJ_UNITS	Grams per Deciliter	8713	UCUM	2023-01-20	2099-12-31	
g/dL.	0	JNJ_UNITS	g/dL.	8713	UCUM	2023-01-20	2099-12-31	
g/dL.[%]	0	JNJ_UNITS	g/dL.[%]	9503	UCUM	2023-01-20	2099-12-31	
{G/DL}	0	JNJ_UNITS	{G/DL}	8713	UCUM	2023-01-20	2099-12-31	
g/dL{calc}	0	JNJ_UNITS	g/dL{calc}	8950	UCUM	2023-01-20	2099-12-31	
G/DL (CALC)	0	JNJ_UNITS	G/DL (CALC)	8950	UCUM	1970-01-01	2099-12-31	
g/dose	0	JNJ_UNITS	g/dose	45890996	UCUM	2023-01-20	2099-12-31	
g/[dose]	0	JNJ_UNITS	g/[dose]	45890996	UCUM	2023-01-20	2099-12-31	
Gel	0	JNJ_UNITS	Gel	0	None	1970-01-01	2099-12-31	
genomes/mL	0	JNJ_UNITS	Genomes per Milliliter	0	None	1970-01-01	2099-12-31	
gf	0	JNJ_UNITS	gf	9517	UCUM	2023-01-20	2099-12-31	
gf - gram-force	0	JNJ_UNITS	gf - gram-force	9517	UCUM	2023-01-20	2099-12-31	
g/g	0	JNJ_UNITS	Gram per Gram	9510	UCUM	1970-01-01	2099-12-31	
g/g{creat}	0	JNJ_UNITS	g/g{creat}	9511	UCUM	2023-01-20	2099-12-31	
g/g dry wgt tiss	0	JNJ_UNITS	Gram per Gram dry weight tissue	0	None	1970-01-01	2099-12-31	
g/h	0	JNJ_UNITS	Grams per Hour	0	None	1970-01-01	2023-01-20	D
g/h	0	JNJ_UNITS	Grams per Hour	44777594	UCUM	2023-01-20	2099-12-31	
/g{HBG}	0	JNJ_UNITS	/g{HBG}	9248	UCUM	2023-01-20	2099-12-31	
g{HGB}	0	JNJ_UNITS	g{HGB}	44777597	UCUM	2023-01-20	2099-12-31	
g/hgb/L	0	JNJ_UNITS	Grams per Hemoglobin per Liter	0	None	1970-01-01	2099-12-31	
GHz	0	JNJ_UNITS	GHz	710228	UCUM	2023-01-20	2099-12-31	
Gigabecquerel	0	JNJ_UNITS	Gigabecquerel	45891031	UCUM	2023-01-20	2099-12-31	
Gigabecquerel per milliliter	0	JNJ_UNITS	Gigabecquerel per milliliter	45891028	UCUM	2023-01-20	2099-12-31	
gigahertz	0	JNJ_UNITS	gigahertz	710228	UCUM	2023-01-20	2099-12-31	
gilbert	0	JNJ_UNITS	gilbert	9516	UCUM	2023-01-20	2099-12-31	
[gil_br]	0	JNJ_UNITS	[gil_br]	9317	UCUM	2023-01-20	2099-12-31	
gill (British)	0	JNJ_UNITS	gill (British)	9317	UCUM	2023-01-20	2099-12-31	
gill (US)	0	JNJ_UNITS	gill (US)	9318	UCUM	2023-01-20	2099-12-31	
[gil_us]	0	JNJ_UNITS	[gil_us]	9318	UCUM	2023-01-20	2099-12-31	
GIV	0	JNJ_UNITS	Gliadin Index Value	0	None	1970-01-01	2099-12-31	
g/kg	0	JNJ_UNITS	Grams per Kilogram	0	None	1970-01-01	2023-01-20	D
g/kg	0	JNJ_UNITS	Grams per Kilogram	9512	UCUM	2023-01-20	2099-12-31	
g/kg body weight	0	JNJ_UNITS	g/kg body weight	9512	UCUM	2023-01-20	2099-12-31	
g/kg/day	0	JNJ_UNITS	Grams per Kilogram per Day	0	None	1970-01-01	2099-12-31	
g/kg/h	0	JNJ_UNITS	Grams per Kilogram per Hour	0	None	1970-01-01	2099-12-31	
g/kg/min	0	JNJ_UNITS	Grams per Kilogram per Minute	0	None	1970-01-01	2099-12-31	
g/l.	0	JNJ_UNITS	g/l.	8636	UCUM	2023-01-20	2099-12-31	
g/L	0	JNJ_UNITS	Grams per Liter	8636	UCUM	1970-01-01	2099-12-31	
#G ( )/L	0	JNJ_UNITS	#G ( )/L	8636	UCUM	2023-01-20	2099-12-31	
glasses/day	0	JNJ_UNITS	glasses/day	44777556	UCUM	2023-01-20	2099-12-31	
g/L/mL	0	JNJ_UNITS	Grams per Liter per Milliliter	0	None	1970-01-01	2099-12-31	
gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
g.m	0	JNJ_UNITS	Gram-meter	9504	UCUM	1970-01-01	2099-12-31	
g/m2	0	JNJ_UNITS	Grams per Square meter	0	None	1970-01-01	2023-01-20	D
g/m2	0	JNJ_UNITS	Grams per Square meter	9513	UCUM	2023-01-20	2099-12-31	
gm/24h REMOVE	0	JNJ_UNITS	gm/24h REMOVE	0	None	1970-01-01	2099-12-31	
g/m2/min	0	JNJ_UNITS	Grams per Square Meter per Minute	0	None	1970-01-01	2099-12-31	
g.m/{beat}	0	JNJ_UNITS	Gram-meter per Beat	9507	UCUM	1970-01-01	2099-12-31	
gm/cm2	0	JNJ_UNITS	gm/cm2	32701	UCUM	2023-01-20	2099-12-31	
GM/DL	0	JNJ_UNITS	GM/DL	8713	UCUM	1970-01-01	2099-12-31	
gm/gm creatinine	0	JNJ_UNITS	gm/gm creatinine	9511	UCUM	2023-01-20	2099-12-31	
g.m/{hb}	0	JNJ_UNITS	g.m/{hb}	9507	UCUM	2023-01-20	2099-12-31	
g.m/{H.B.}	0	JNJ_UNITS	g.m/{H.B.}	9507	UCUM	2023-01-20	2099-12-31	
g.m/({hb}.m2)	0	JNJ_UNITS	Gram-meter per Beat per Square Meter	9505	UCUM	1970-01-01	2099-12-31	
g/min	0	JNJ_UNITS	Grams per Minute	0	None	1970-01-01	2099-12-31	
g/ml	0	JNJ_UNITS	g/ml	9514	UCUM	2023-01-20	2099-12-31	
g/mL	0	JNJ_UNITS	Grams per Milliliter	0	None	1970-01-01	2023-01-20	D
g/mL	0	JNJ_UNITS	Grams per Milliliter	9514	UCUM	2023-01-20	2099-12-31	
gm/m2	0	JNJ_UNITS	gm/m2	9513	UCUM	2023-01-20	2099-12-31	
gm-m/beat	0	JNJ_UNITS	gm-m/beat	9507	UCUM	2023-01-20	2099-12-31	
gm-m/beat/cm2	0	JNJ_UNITS	Gram-meter per Beat per Square Centimeter	0	None	1970-01-01	2099-12-31	
gm-m/beat/m2	0	JNJ_UNITS	gm-m/beat/m2	9505	UCUM	2023-01-20	2099-12-31	
gm-m/m2	0	JNJ_UNITS	Gram-meter per Square Meter	0	None	1970-01-01	2099-12-31	
g/mmol	0	JNJ_UNITS	g/mmol	32702	UCUM	2023-01-20	2099-12-31	
g/mol	0	JNJ_UNITS	g/mol	44777595	UCUM	2023-01-20	2099-12-31	
g/molC	0	JNJ_UNITS	g/molC	44777595	UCUM	2023-01-20	2099-12-31	
gms/dl	0	JNJ_UNITS	gms/dl	8713	UCUM	2023-01-20	2099-12-31	
gm/specimen	0	JNJ_UNITS	gm/specimen	8504	UCUM	2023-01-20	2099-12-31	
gm^value=1450-120 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=2000-2499 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=25-30 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=2780-50 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=2865-50 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=2882-60 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=2942-38 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=2980-180 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=3078-24 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=3102-22 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=4710-4860 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=5-11.7/2600 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=59-71 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=6-0.1/2730 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=6-11.4/3050 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=6-12.8/3090 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=6-4.2/2850 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=8-1.3/3670 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=8-2.2/3700 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=8-6.7/3830 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gm^value=95-125 gm	0	JNJ_UNITS	gram	8504	UCUM	1970-01-01	2099-12-31	
gon	0	JNJ_UNITS	gon	9518	UCUM	2023-01-20	2099-12-31	
gon grade	0	JNJ_UNITS	gon grade	9518	UCUM	2023-01-20	2099-12-31	
[GPI'IgA'U]	0	JNJ_UNITS	[GPI'IgA'U]	8609	UCUM	2023-01-20	2099-12-31	
[GPI'IgG'U]	0	JNJ_UNITS	[GPI'IgG'U]	8610	UCUM	2023-01-20	2099-12-31	
[GPI'IgM'U]	0	JNJ_UNITS	[GPI'IgM'U]	8611	UCUM	2023-01-20	2099-12-31	
GPL/mL	0	JNJ_UNITS	GPL/mL	9157	UCUM	2023-01-20	2099-12-31	
[GPL'U]	0	JNJ_UNITS	[GPL'U]	9100	UCUM	2023-01-20	2099-12-31	
[GPL\'U]	0	JNJ_UNITS	Cardiolipin IgG Units [GPL Units]	0	None	1970-01-01	2099-12-31	
[GPL'U]/mL	0	JNJ_UNITS	[GPL'U]/mL	9157	UCUM	2023-01-20	2099-12-31	
GPL unit	0	JNJ_UNITS	GPL unit	9100	UCUM	2023-01-20	2099-12-31	
GPL Unit/mL	0	JNJ_UNITS	Arbitrary units IgG isotype PL antigens per milliliter	0	None	1970-01-01	2099-12-31	
GPS	0	JNJ_UNITS	Phosphatidylserine IgG Units	0	None	1970-01-01	2099-12-31	
[{GPS'IgG}]	0	JNJ_UNITS	[{GPS'IgG}]	8487	UCUM	2023-01-20	2099-12-31	
GPS IgG	0	JNJ_UNITS	GPS IgG	8487	UCUM	2023-01-20	2099-12-31	
[GPS'U]	0	JNJ_UNITS	[GPS'U]	8487	UCUM	2023-01-20	2099-12-31	
[GPS'U]/mL	0	JNJ_UNITS	[GPS'U]/mL	8831	UCUM	2023-01-20	2099-12-31	
[gr]	0	JNJ_UNITS	Grain	9319	UCUM	1970-01-01	2099-12-31	
grain	0	JNJ_UNITS	grain	9319	UCUM	2023-01-20	2099-12-31	
gram	0	JNJ_UNITS	gram	8504	UCUM	2023-01-20	2099-12-31	
gram-force	0	JNJ_UNITS	gram-force	9517	UCUM	2023-01-20	2099-12-31	
gram/gram	0	JNJ_UNITS	gram/gram	9510	UCUM	2023-01-20	2099-12-31	
gram-meter	0	JNJ_UNITS	gram-meter	9504	UCUM	2023-01-20	2099-12-31	
gram meter (10*-3 kilogram meter)	0	JNJ_UNITS	gram meter (10*-3 kilogram meter)	44777532	UCUM	2023-01-20	2099-12-31	
gram-meter per heart beat	0	JNJ_UNITS	gram-meter per heart beat	9507	UCUM	2023-01-20	2099-12-31	
gram-meter per heart beat per square meter	0	JNJ_UNITS	gram-meter per heart beat per square meter	9505	UCUM	2023-01-20	2099-12-31	
gram meter per heartbeat [proportional to ventricular stroke work]	0	JNJ_UNITS	gram meter per heartbeat [proportional to ventricular stroke work]	9507	UCUM	2023-01-20	2099-12-31	
gram meter per second (10*-3 kilogram meter per second)	0	JNJ_UNITS	gram meter per second (10*-3 kilogram meter per second)	44777542	UCUM	2023-01-20	2099-12-31	
gram of creatinine	0	JNJ_UNITS	gram of creatinine	44777596	UCUM	2023-01-20	2099-12-31	
gram of hemoglobin	0	JNJ_UNITS	gram of hemoglobin	44777597	UCUM	2023-01-20	2099-12-31	
gram of total nitrate	0	JNJ_UNITS	gram of total nitrate	44777598	UCUM	2023-01-20	2099-12-31	
gram of total protein	0	JNJ_UNITS	gram of total protein	44777599	UCUM	2023-01-20	2099-12-31	
gram or wet tissue	0	JNJ_UNITS	gram or wet tissue	44777600	UCUM	2023-01-20	2099-12-31	
gram per 100 gram	0	JNJ_UNITS	gram per 100 gram	9508	UCUM	2023-01-20	2099-12-31	
gram per 12 hours	0	JNJ_UNITS	gram per 12 hours	44777593	UCUM	2023-01-20	2099-12-31	
gram per 24 hours	0	JNJ_UNITS	gram per 24 hours	8807	UCUM	2023-01-20	2099-12-31	
gram per 48 hours	0	JNJ_UNITS	gram per 48 hours	720847	UCUM	2023-01-20	2099-12-31	
gram per 5 hours	0	JNJ_UNITS	gram per 5 hours	8791	UCUM	2023-01-20	2099-12-31	
gram per 72 hour	0	JNJ_UNITS	gram per 72 hour	720844	UCUM	2023-01-20	2099-12-31	
gram per actuation	0	JNJ_UNITS	gram per actuation	45891018	UCUM	2023-01-20	2099-12-31	
gram per application	0	JNJ_UNITS	gram per application	45891001	UCUM	2023-01-20	2099-12-31	
gram percent	0	JNJ_UNITS	gram percent	9503	UCUM	2023-01-20	2099-12-31	
gram per cubical centimeter	0	JNJ_UNITS	gram per cubical centimeter	45956701	UCUM	2023-01-20	2099-12-31	
gram per cubical meter (10*-3 kilogram per cubical meter)	0	JNJ_UNITS	gram per cubical meter (10*-3 kilogram per cubical meter)	44777535	UCUM	2023-01-20	2099-12-31	
gram per cubical meter and cubical meter and second (10*-3 newton second per meter and square meter)	0	JNJ_UNITS	gram per cubical meter and cubical meter and second (10*-3 newton second per meter and square meter)	44777524	UCUM	2023-01-20	2099-12-31	
gram per deciliter	0	JNJ_UNITS	gram per deciliter	8713	UCUM	2023-01-20	2099-12-31	
Gram per deciliter and percent	0	JNJ_UNITS	Gram per deciliter and percent	9503	UCUM	2023-01-20	2099-12-31	
gram per deciliter calculated	0	JNJ_UNITS	gram per deciliter calculated	8950	UCUM	2023-01-20	2099-12-31	
gram per dose	0	JNJ_UNITS	gram per dose	45890996	UCUM	2023-01-20	2099-12-31	
gram per gram	0	JNJ_UNITS	gram per gram	9510	UCUM	2023-01-20	2099-12-31	
gram per gram of creatinine	0	JNJ_UNITS	gram per gram of creatinine	9511	UCUM	2023-01-20	2099-12-31	
gram per hour	0	JNJ_UNITS	gram per hour	44777594	UCUM	2023-01-20	2099-12-31	
gram per kilogram	0	JNJ_UNITS	gram per kilogram	9512	UCUM	2023-01-20	2099-12-31	
gram per liter	0	JNJ_UNITS	gram per liter	8636	UCUM	2023-01-20	2099-12-31	
gram per meter and cubical meter and second (10*-3 newton second per meter)	0	JNJ_UNITS	gram per meter and cubical meter and second (10*-3 newton second per meter)	44777525	UCUM	2023-01-20	2099-12-31	
gram per meter and square second (10*-3 pascal)	0	JNJ_UNITS	gram per meter and square second (10*-3 pascal)	44777527	UCUM	2023-01-20	2099-12-31	
gram per milliliter	0	JNJ_UNITS	gram per milliliter	9514	UCUM	2023-01-20	2099-12-31	
gram per millimole	0	JNJ_UNITS	gram per millimole	32702	UCUM	2023-01-20	2099-12-31	
gram per mole	0	JNJ_UNITS	gram per mole	44777595	UCUM	2023-01-20	2099-12-31	
gram per second (10*-3 kilogram per second)	0	JNJ_UNITS	gram per second (10*-3 kilogram per second)	44777534	UCUM	2023-01-20	2099-12-31	
gram per square centimeter	0	JNJ_UNITS	gram per square centimeter	32701	UCUM	2023-01-20	2099-12-31	
gram per square meter	0	JNJ_UNITS	gram per square meter	9513	UCUM	2023-01-20	2099-12-31	
gram per square meter (10*-3 kilogram per square meter)	0	JNJ_UNITS	gram per square meter (10*-3 kilogram per square meter)	44777536	UCUM	2023-01-20	2099-12-31	
gram per square meter and cubical second (10*-3 pascal per second and meter)	0	JNJ_UNITS	gram per square meter and cubical second (10*-3 pascal per second and meter)	44777528	UCUM	2023-01-20	2099-12-31	
gram per square meter and second (10*-3 kilogram per square meter and second)	0	JNJ_UNITS	gram per square meter and second (10*-3 kilogram per square meter and second)	44777543	UCUM	2023-01-20	2099-12-31	
gram per square second (10*-3 kilogram per square second)	0	JNJ_UNITS	gram per square second (10*-3 kilogram per square second)	44777533	UCUM	2023-01-20	2099-12-31	
gram per time	0	JNJ_UNITS	gram per time	8622	UCUM	2023-01-20	2099-12-31	
gram per total weight	0	JNJ_UNITS	gram per total weight	9509	UCUM	2023-01-20	2099-12-31	
grams	0	JNJ_UNITS	grams	8504	UCUM	2023-01-20	2099-12-31	
Gram(s)	0	JNJ_UNITS	Gram(s)	8504	UCUM	2023-01-20	2099-12-31	
granules	0	JNJ_UNITS	Granules	0	None	1970-01-01	2099-12-31	
gray	0	JNJ_UNITS	gray	9519	UCUM	2023-01-20	2099-12-31	
gray per hour	0	JNJ_UNITS	gray per hour	710239	UCUM	2023-01-20	2099-12-31	
gray per minute	0	JNJ_UNITS	gray per minute	710240	UCUM	2023-01-20	2099-12-31	
grms/l	0	JNJ_UNITS	grms/l	8636	UCUM	2023-01-20	2099-12-31	
Gross	0	JNJ_UNITS	Gross	0	None	1970-01-01	2099-12-31	
g.s-1	0	JNJ_UNITS	g.s-1	44777534	UCUM	2023-01-20	2099-12-31	
g/spec	0	JNJ_UNITS	Grams per Specimen	0	None	1970-01-01	2099-12-31	
g/{time}	0	JNJ_UNITS	g/{time}	8622	UCUM	2023-01-20	2099-12-31	
/g{tot'nit}	0	JNJ_UNITS	/g{tot'nit}	9249	UCUM	2023-01-20	2099-12-31	
g{tot'nit}	0	JNJ_UNITS	g{tot'nit}	44777598	UCUM	2023-01-20	2099-12-31	
/g{tot'prot}	0	JNJ_UNITS	/g{tot'prot}	9250	UCUM	2023-01-20	2099-12-31	
g{tot'prot}	0	JNJ_UNITS	g{tot'prot}	44777599	UCUM	2023-01-20	2099-12-31	
g/{tot'wt}	0	JNJ_UNITS	g/{tot'wt}	9509	UCUM	2023-01-20	2099-12-31	
[G'U]	0	JNJ_UNITS	[G'U]	8574	UCUM	2023-01-20	2099-12-31	
gum	0	JNJ_UNITS	Gum	0	None	1970-01-01	2099-12-31	
Gunter's chain (British)	0	JNJ_UNITS	Gunter's chain (British)	9280	UCUM	2023-01-20	2099-12-31	
Gunter's chain (US)	0	JNJ_UNITS	Gunter's chain (US)	9281	UCUM	2023-01-20	2099-12-31	
g/vol	0	JNJ_UNITS	Grams per Volume	0	None	1970-01-01	2099-12-31	
g/week	0	JNJ_UNITS	g/week	44777595	UCUM	2023-01-20	2099-12-31	
/g{wet'tis}	0	JNJ_UNITS	/g{wet'tis}	9251	UCUM	2023-01-20	2099-12-31	
g{wet'tis}	0	JNJ_UNITS	g{wet'tis}	44777600	UCUM	2023-01-20	2099-12-31	
Gy	0	JNJ_UNITS	Gy	9519	UCUM	2023-01-20	2099-12-31	
Gy/h	0	JNJ_UNITS	Gy/h	710239	UCUM	2023-01-20	2099-12-31	
Gy/min	0	JNJ_UNITS	Gy/min	710240	UCUM	2023-01-20	2099-12-31	
h	0	JNJ_UNITS	Hour	8505	UCUM	1970-01-01	2099-12-31	
/h	0	JNJ_UNITS	/h	44777557	UCUM	2023-01-20	2099-12-31	
[h]	0	JNJ_UNITS	[h]	9320	UCUM	2023-01-20	2099-12-31	
$/h	0	JNJ_UNITS	Dollars per Hour	0	None	1970-01-01	2099-12-31	
Haematocrit - PCV	0	JNJ_UNITS	Haematocrit - PCV	8554	UCUM	2023-01-20	2099-12-31	
% Haemoglobin A	0	JNJ_UNITS	% Haemoglobin A	9225	UCUM	2023-01-20	2099-12-31	
hand	0	JNJ_UNITS	hand	9321	UCUM	2023-01-20	2099-12-31	
{hb}	0	JNJ_UNITS	{hb}	8581	UCUM	2023-01-20	2099-12-31	
%Hb	0	JNJ_UNITS	%Hb	8737	UCUM	2023-01-20	2099-12-31	
% HB	0	JNJ_UNITS	% HB	8737	UCUM	2023-01-20	2099-12-31	
% HB.	0	JNJ_UNITS	% HB.	8737	UCUM	2023-01-20	2099-12-31	
